date,year,month,T11,T27,T52,T74,T77,T81,T100,T127,T131,T138,financial_1,economic_1,economic_2,economic_3,economic_4,economic_6,economic_7,economic_8,economic_9,economic_10,economic_11,d_gdp,ind_backcast,ind_nowcast,ind_forecast1Q,ind_forecast2Q
1992-11-30,1992,11,-0.000406267187513674,-0.00066971554820632,-0.00181656198939972,-0.00086624993288689,-0.000298817647856908,-0.000648489332155503,0.000195411893037697,-0.000261931509021382,-0.00111563083904163,-0.00107351184007458,3.65402059597111,2.01832896532697,-1.55700243773857,-0.120336957963296,1.07335556431094,-0.698083114134018,0.268096675325769,0.388350002639815,0.125549294583216,0.11689072049812,-1.50334875392772,NaN,0,0,0,0
1992-12-31,1992,12,-0.00076156818225161,-0.000518328597967145,-0.000781444169384666,0.000319603285675494,-0.000515688807429603,0.000490024307313319,-0.000236118329567886,-0.000398473470221029,-0.00134603850849347,-0.00106072202878792,-0.433912301743078,6.98171431628252,-1.72666160209314,10.1802114991027,2.11275464258751,1.39132679169851,0,0.258064659349166,0,0,-0.960480231973371,-0.848250801264072,0,0,0,0
1993-01-31,1993,1,-0.00054867979900992,0.0015743706910258,-0.000772864076500644,0.000209255622128608,-0.000826935276179146,0.00048569354144433,0.000416195100363884,-0.000213165888817239,-0.000330505255311667,-0.00108909880163162,2.28831364268789,-6.69667849384687,-1.16789648641458,-5.82145322233618,-1.75751448215076,-5.13841993464785,1.46182005095543,1.28042722459876,-0.125549294583216,0,-1.36036181112793,NaN,0,0,0,0
1993-02-28,1993,2,-2.45298500815282e-05,0.000432471179802955,-0.000808390700462249,-0.000326786800696819,-0.000969266534704746,0.00054594630891874,5.13185856456072e-05,-0.00029245351112353,0.00101211008160404,-0.00122460249890117,6.51601226009078,0,-1.47931691778309,-2.92418495944977,-2.87789645500434,0,0.52631700442749,0.507615303186082,0.250941160542606,0,-2.56883670695434,NaN,0,0,0,0
1993-03-31,1993,3,-0.000396269894392353,0.000186573802664408,8.69023215160294e-05,-0.000417282734645322,-0.0010206171549113,0.000723121189607679,-0.000670635660582703,-0.000210961838626541,0.000397988236478953,-0.00137322790381147,-0.189466046517239,3.63337590752311,0.148920355146753,4.35482452457352,-2.02771924391509,-0.18198367169866,0.131147559781031,0.252844635335858,0,-0.11689072049812,-0.549728456524257,-3.56226876167227,0,0,0,0
1993-04-30,1993,4,-0.00101512262235295,-0.00103866044652168,2.73357686935986e-05,-0.000936723338416362,-0.00137081775761619,-0.000487334563218813,-0.00131918723575378,-0.000146756374236711,-0.00103445433536521,-0.00147714182974433,-3.02777405998427,-0.274851295334955,-0.746829460752529,-2.12468515042676,0.186046565291953,-0.182315456151461,0.522877008279909,0.378072283990605,-0.250941160542606,0.11689072049812,-0.740311193305754,NaN,0,0,0,0
1993-05-31,1993,5,-0.000547062286745914,-7.77643910570761e-05,-0.000167580717987867,-0.000196486348973135,-0.000968439552283782,-0.000640522225518276,-0.000285202718356586,5.38608501142778e-05,-0.00114922056140103,-0.00143954547345931,0.0233558906110432,0.457666702741211,0,-2.17080979661288,2.20597180647326,-1.47061473896954,0,0.251256413588319,0,-0.233918235317176,-0.943032528951182,NaN,0,0,0,0
1993-06-30,1993,6,-0.000867068888046932,-0.00147147933105145,0.000281111769317743,0.000417364554292027,-0.00108180602493314,-0.00283223936138158,-0.000782773292472441,-0.000131436894757485,-0.00121259515786466,-0.00151933404675003,4.43083241989832,-1.28678246113934,-0.752448997861599,0.177777824599978,-1.64989993800355,-0.185356864932329,0.52015721960732,0.500626827814443,0,0,-1.31136391453825,0.201536721734286,0,0,0,0
1993-07-31,1993,7,-0.000473638895179114,0.00162037609941163,-0.000953357304381624,-0.00044126252581216,-0.000757274268498804,-0.000537894953319128,0.000198621431279364,-0.000420890298024453,-0.00118816131123455,-0.00182920336592271,6.9346671532708,-1.58511477376182,-2.29192614361073,5.13524992660495,1.28560081015343,-0.931973194880209,0.12961764614472,0.124766079815508,0.125549294583216,0.233918235317176,-0.481155699722269,NaN,0,0,0,0
1993-08-31,1993,8,-9.85858628671015e-05,-0.00162091065904548,-0.00313746367316098,-0.000413382887768887,-0.0010505428761657,0.00105424409646618,-0.000409388642939404,-0.00032567723108154,-0.00140977580877816,-0.00166586813664021,5.79717610646,4.14233174487775,4.23663963716292,-1.30202801738832,-0.548949228477147,3.13389701927198,0.258732356495095,0.497513464011412,0,0,1.08731483758175,NaN,0,0,0,0
1993-09-30,1993,9,-0.000158815181621554,0.000272982779480192,0.00300217235982386,-0.000242543454388498,-0.000683449923894827,0.00144100550177811,-4.94838079509764e-05,-0.0001473559089638,0.00019983142472988,-0.00163177321605349,-1.12699814612229,-1.27043450997659,-0.445435034938058,-2.94904285107052,3.95735090645082,-0.545952220489898,0,-0.124146508806522,-0.377121754307908,-0.233918235317176,-1.54656714538888,2.8109037746713,0,0,0,0
1993-10-31,1993,10,-0.000515100005881696,0.000325656820910552,-0.000921391005056984,1.51633654146417e-05,-0.000712938682869021,0.000272646014954981,-6.17363552515804e-05,-0.000512274901461119,-0.000689125229372677,-0.00175151462200261,7.78968882637505,1.08992904580356,0,9.08186740180277,-1.06383982050557,-0.548949228477147,0.386847677792002,0.495663963992854,0,-0.117164629689093,-0.11312218400894,NaN,0,0,0,0
1993-11-30,1993,11,-7.36102614100528e-05,0.00127994273496333,-0.00138311519600299,0.000233922040357347,-0.000278499597505341,0.00164883450837173,0.00011359145447952,-0.000137434002449863,-0.000661061313146252,-0.00177916011937489,-0.585739953269115,-6.91864635889985,-0.896866998276025,-0.107238616175298,0,-0.367647472930877,0.128617381074481,0.123533060799286,0.125865340719589,0.117164629689093,-1.15467212308191,NaN,0,0,0,0
1993-12-31,1993,12,-0.000321557286048294,0.00229032482329223,0.00161748133170705,-0.000384923015581158,-0.000864792551146594,0.000850199632391577,4.09003884982262e-05,0.000207485188678337,-0.00103447181701779,-0.00164481129116467,9.40154531648059,2.67446694943443,1.19404403719177,-2.66392485465854,3.67495422087414,2.36589743166467,0,-0.123533060799286,0.125707119005103,0.117027514819057,0.562738507424143,-0.250172001399918,0,0,0,0
1994-01-31,1994,1,0.000179484383586556,0.000809000049039702,-2.99361612960624e-05,-9.24429143449682e-05,-0.000107962697436772,0.00179249443467733,-0.000428050230498405,0.000261187547805123,-0.000890803423326352,-0.000229612026432771,-2.81904861287643,10.4606225597549,-0.446097394062495,10.1551618115984,-4.75023339850038,-2.18190473946396,0.640617181241154,0.370142310318577,0.125549294583216,-0.117027514819057,-0.906831915912498,NaN,0,0,0,0
1994-02-28,1994,2,-0.000346207958374594,-0.00141797367410412,0.00182014235798055,-0.000680983602583641,0.000925363477279134,0.000639437089613446,-0.000705943675203786,-4.84662789300129e-05,0.00302991047777222,0.00116964745228116,-4.16090908177171,-8.03964770903223,1.47931691778309,-8.19110522414368,3.01708776333633,1.09690313705744,0.127632435960479,0.246002584086291,0.12539186595939,0.117027514819057,-0.51837035480764,NaN,0,0,0,0
1994-03-31,1994,3,0.000169367508312559,0.000416938458380778,0.00166334640237546,0.000152540690347298,0.000420254253363224,-0.000738116140951951,-2.53158143236943e-05,5.3041991539879e-05,0.00153759532274927,0.0017042930662728,1.86716559208771,12.2779222444826,-0.44150182091176,2.08507954801904,3.43676435042086,0.543972329581788,0.254777207879808,0.245398896156601,0.125234831646548,0.11689072049812,-0.429894841965339,4.87507588965919,0,0,0,0
1994-04-30,1994,4,0.000375479136535122,-0.000163966688254292,0.0007584659002066,0.000711409425026652,0.000808069622717806,-0.000499638368744695,0.000230070026450844,0.000819224396886814,0.00192751835424865,0.00271351152474701,4.9894490384391,-4.83427459683181,1.17303397854904,0.475060275859729,-0.508045123241985,1.07914716327642,0.254129742867271,0.122473989589622,-0.125234831646548,0,0.734660120484154,NaN,0,0,0,0
1994-05-31,1994,5,0.000157196186569216,-0.000275100744840332,-0.000117138603833104,0.000288051156907697,0.000672591371770694,-0.00158507284141993,-3.61427835947743e-05,-0.000320876314798948,0.00110658334513659,0.00140098902786079,-5.24830480430527,-0.685521107905274,-0.438276815509564,-0.527984331077569,-1.36754267996748,-0.179051077378833,0.126823098799544,0.122324174274446,0.125234831646548,0.116754245603801,-1.33296670833802,NaN,0,0,0,0
1994-06-30,1994,6,0.000760668723538225,0.000623087446234705,-0.000351171540990645,0.000483172651613657,0.000615049382921492,-0.00106175340549595,0.000480500134503677,9.73276666263765e-05,-0.000397556723185744,0.00136612373346606,-5.60439032906226,1.19659547416129,0.729397836255341,-3.06393222674339,2.71663565406906,0.536194314138605,0.253164692177954,0.366077284968114,0,0,-0.125099053052136,1.38203493852203,0,0,0,0
1994-07-31,1994,7,0.000566119905939501,0.00106000175099224,-0.000948089017693923,0.000185796421478422,0.000656526228237644,-0.000276008476949623,-4.08197661506667e-05,4.25614056303774e-05,-0.000827148085347892,0.00209233698523963,6.29676978431251,-1.54112639205257,-0.436999967111795,-1.87333302025099,-0.503779402995708,0.533334597536239,0.252525386719427,0.243309122464108,0,0.116618089018239,-0.510354590264495,NaN,0,0,0,0
1994-08-31,1994,8,-0.000511928003149815,0.000230295748194048,-0.00146463547402556,-7.00777814215066e-06,-0.00012900353714877,-0.000429942737959609,-0.000243216942620103,-0.000266273808331248,0.000368534684420829,0.00130585855098558,2.51890447020209,2.38715512699166,0,2.52621890849731,-1.01523714640184,-0.890477834296011,0.377596420953452,0.242718565761102,0.125078190165251,0.116482249629346,-0.193106982471836,NaN,0,0,0,0
1994-09-30,1994,9,0.000713457180642467,-5.49698604406159e-05,0.00149973462161033,-0.00040442157802142,0.000134967254128664,-0.000357777057007045,0.000376295308828126,-9.91235418900424e-05,0.000349145478524772,0.000898056686201908,-9.73784013647938,-0.506757841230598,1.44930073025664,-1.58516574175884,4.32679802485154,3.34243955172786,0,0,-0.125078190165251,0.116346726329741,0.117587784420703,2.99443013445249,0,0,0,0
1994-10-31,1994,10,0.000374002530013025,-9.67398419775033e-05,0.00114774277448675,0.000593413536791142,0.00041020797879732,-0.0002746404049726,0.000253290040471133,-0.00019187257684932,0.000582805247208358,0.00203714213559903,2.9176172652746,3.57626468749093,1.85322481289276,2.93180607566121,0.811034453745396,1.71530792262491,0,0.121138718629776,0.250000130208505,0.116211518017728,0.268253996054924,NaN,0,0,0,0
1994-11-30,1994,11,0.000608876157634545,0.000315621810070635,0.000776188951972557,0.000422889899018824,0.00190887655348642,0.00264339117411228,0.000174591975995828,-0.000234884719095626,0.00017986775190826,0.00125009589064407,-0.208798087360229,3.13656592782197,0.563381771825622,7.22335573593718,0.483482005458313,1.01523714640184,0.125549294583216,0.12099215027126,0.498133035020398,0.463500250414928,-0.680417594214155,NaN,0,0,0,0
1994-12-31,1994,12,0.000257975035762348,0.000154778489279487,0.000812203691107919,0.00106271906738078,-0.000357785718662708,0.000968768633358633,0.000372193692946171,0.000743055983840885,0.00025840411664313,0.00122974778771653,1.93661956284021,-3.13656592782197,0,-2.72468923954685,3.94062017617216,1.00503358535011,0,0.120845936156844,0.248139085138543,0.230946984866254,0.428950571507425,5.24725124562728,0,0,0,0
1995-01-31,1995,1,-0.000343052806712671,-0.000604889417063658,-0.000278385110839477,0.00076780462292474,0.000562653808171739,-0.00109015978704103,-0.000356877938448273,0.000390103885866481,4.62106340374418e-05,-0.000129451607040169,-3.5270150646145,-12.3313003665844,-1.98588086496034,1.42206561003295,-7.37513599656934,-2.36098656391333,0.12539186595939,0.120700075003555,0.371057939653596,0.8041398874993,-0.606113481134773,NaN,0,0,0,0
1995-02-28,1995,2,-0.000168548053971304,-0.000526247632785092,0.000180277028203718,-0.00116915368962613,0.000233533445408247,-0.000285193768139947,-0.000206349950005143,3.0802262969644e-05,0.000100252470097346,0.00201481530889139,3.54322764193755,15.8629675590744,1.42249909313472,-5.38711291063301,1.65020246363881,2.02709643736192,0.375234961855053,0.481348703154794,0.369686188132601,0.228571528085642,-0.550359121697852,NaN,0,0,0,0
1995-03-31,1995,3,1.31613950370877e-06,-0.000530377689388919,-0.000316979470500185,-0.00106659192468771,0.000129814434145734,-0.000524233591359137,-0.000126513760965813,-0.000439366407547017,0.000270917976479575,0.00194426987790983,-9.13573586504048,-5.09612890724158,-1.13637586503144,-3.35529310172946,0.163532334073047,-0.502934840500213,0.124766079815508,0.239808268401287,0.24570036930518,0.228050269872515,-1.10130451047397,-1.83841639532432,0,0,0,0
1995-04-30,1995,4,-0.000305555987751863,-0.000479135532874861,-0.000809794875875568,-0.000557064307831968,-0.000379469210560693,-0.00148310409898605,-0.000159455457425631,0.000527816219871237,2.44549531931938e-05,0.00145331167249853,5.25264215167605,0.331400469003729,0.56980211146378,0.110011012195166,-1.3158084577511,-0.674538813953163,0,0,-0.122774723832197,0,0.308562857318151,NaN,0,0,0,0
1995-05-31,1995,5,-0.00114598716027397,-0.00055709489828547,-0.00195979093334388,-0.000561902901368303,0.000351122937373479,-0.000639903186190568,-0.000568526587601151,-6.67943953257395e-05,-3.49368821926461e-05,0.000704159629428321,3.98313912527719,-1.08109161042149,0.566573753567656,-3.46790903310259,1.96727655987052,1.17747365445338,0.249066131245179,0.119688823384578,0,0,0.239336809691615,NaN,0,0,0,0
1995-06-30,1995,6,0.000461099880373728,-0.000620639711182363,-0.00151848443039205,-0.000768729799051298,-0.000327043659399018,-0.00137196014232622,-0.000193574026493507,0.000172713857436994,-0.000468997521739825,0.000490807435389913,-0.520886261059239,-1.43160339732065,-1.13637586503144,0.454288118030011,-3.46855579878902,0,0.124300823959711,0.119545740477367,0.122774723832197,0.113830405006077,-0.642372985325945,3.47618361587934,0,0,0,0
1995-07-31,1995,7,-0.000520426889138616,1.97751381356455e-05,0.000302706298208826,1.97193048986531e-06,0.00117712837602898,0.000914688927604396,-8.13262199898133e-05,0.000265903797220916,0.000532771288409571,0.000410343695518947,6.19325433551525,0.338696344101574,-0.286123228103285,1.74112794947483,3.14335226015121,-2.02709643736192,0,0.238663597773137,-0.24570036930518,0,-0.275340046606143,NaN,0,0,0,0
1995-08-31,1995,8,0.00018020062293781,0.000279545221008282,2.68239335745997e-06,-0.000669477144429952,0.000109653072848745,0.000848598365170512,-6.14978655836825e-06,0.000618968930870053,-0.000514955065223814,-0.000333428470537981,0.525944840514381,-0.678543740012749,-1.15275051710668,-0.951056119630955,-4.83830809152854,0,0.248139085138543,0.11911853701525,0.122925645472982,0.227272825100222,-0.874048228108748,NaN,0,0,0,0
1995-09-30,1995,9,0.000149577026690946,-5.92469620433797e-05,0.000986780832246881,0.000179810980956928,2.4185487776828e-05,0.00104221659070647,7.74076537225892e-05,-0.000573330392263615,6.47442266683577e-06,0.000240123077897069,-1.48621651185294,-2.06370178563766,2.00867585667375,3.04479651505742,3.52681388374583,1.69208774883369,0.12383902511468,0,0.122774723832197,0.113443007061154,0.112930559715174,1.34373251742836,0,0,0,0
1995-10-31,1995,10,0.00036397611520874,-0.000365081914752762,0.000469236313872708,-5.54101362403385e-06,-0.000169865509048599,0.00065808449323879,-0.000348834610575992,-0.000336450264109682,-0.000192192119914188,0.000771229032029799,-1.62631318865278,1.38052235646731,-2.59007284321573,-4.57413813200729,-4.38518825288501,-2.37702193339118,0,0.237812240496815,0,0,-1.74282994341981,NaN,0,0,0,0
1995-11-30,1995,11,0.000536919477892359,-0.000124510322330647,0.00126792042434388,2.76647126643902e-05,0.00125887199155538,-0.00113055604944093,0.000392885119526233,-4.35949006982056e-05,0.000760800942711811,0.000574769813215324,4.03564342969691,3.61840063042314,0.581396986541982,6.73171913020303,2.04785313435414,0.514139950041859,0.12368585373963,0.118694375952799,-0.122774723832197,-0.113443007061154,0.185356864932373,NaN,0,0,0,0
1995-12-31,1995,12,-0.000660245572912971,-0.000132501728617584,0.000106700350261217,9.12687704070105e-05,-0.00018042111712217,-0.00155836481368973,0.000350376166935324,2.65685959427797e-05,0.00117968772621597,0.00022741868897465,0.254227229310455,-13.8027909489479,0,-11.7649640071579,1.50882996512012,1.52674721307884,0,0,0.245398896156601,0,-1.18869491565139,-0.19168563922598,0,0,0,0
1996-01-31,1996,1,-0.00103703602020388,9.9121323836586e-05,-0.000514762872751483,0.000712286205527017,-0.00110721446578869,0.000176336276480382,0.000165439184122981,-0.000367726263234519,-0.000536707880082125,-0.000962736879480487,8.57100688154526,-7.48380590664901,0.433840159859766,4.97615095590636,-2.52751449581945,-1.35595297856321,0,0.118553659410203,-1.48150857851403,-0.113571846392713,0.0713648558388513,NaN,0,0,0,0
1996-02-29,1996,2,-0.000570412601264934,0.000319048806007964,0.000200385489303305,0.000365254751951951,-0.000180371232424229,0.000689665661135144,0.000138729493914515,-0.000670090073696997,-0.000774648015511136,0.000263990103871929,0.896494503237388,-9.31652425640079,-0.869570696755328,-4.67648036904578,-1.20173120040175,-2.41807981972153,0.246913705692098,0.354820005609735,0,-0.227531383713586,-0.662076320234295,NaN,0,0,0,0
1996-03-31,1996,3,0.000302919266988001,0.00108127675840644,0.000479421171134139,0.000219903780114234,0.000580296111044289,0.00126168133365914,5.9602709613766e-05,-8.69121274747956e-05,-0.000748963168935054,-0.000397749646573817,0.167660741887854,8.80396547151951,0.145454571099357,-3.28496690182876,3.89549677358261,1.5611765472114,0.246305543239789,0.117994113984832,-0.12445552322049,0,-0.116764732357488,-3.99834725569015,0,0,0,0
1996-04-30,1996,4,-0.000370471650495609,0.00162568255516995,-0.00135880251520369,0.00062640295784876,0.000361711482470314,0.000679875189018685,0.000244040819918431,0.00139006667551251,-0.000397913121253769,-0.000360843437470732,0.131665943513504,14.7817349872,0,-0.620349383959429,-0.666669135818942,1.36754267996748,0.24570036930518,0.11785505194446,-0.124610608024689,-0.113960126293389,-0.966278345079452,NaN,0,0,0,0
1996-05-31,1996,5,0.00210897336111067,0.000812436566861344,-0.000609097776627749,0.000624213122499928,0.000464164166063509,0.00056259119551489,0.000400146297739283,-0.000377978718630402,0.00214113474458193,-0.000325146289365511,1.24313568604917,1.58314652166807,0.868312257346116,4.26373960856967,0.1670844164817,-0.340136382348977,0.122624172324404,0,0.124610608024689,0.113960126293389,-0.199836563914602,NaN,0,0,0,0
1996-06-30,1996,6,-0.000807034454427224,0.000353087460226444,-0.0001714820687592,0.0003552305493632,-0.00125341462987656,0.00057585280415541,-0.000408695396674761,0.000710856094914154,0.00411318983944766,-0.00133336645166161,1.83073796401469,2.92368201850257,0.574714225556772,2.12397365009114,1.8197359051908,0.848181505590961,0.122473989589622,0.235294226202676,-0.124610608024689,0,-0.428266179200065,5.67249020776721,0,0,0,0
1996-07-31,1996,7,0.000137242781612433,0.000726298020507987,-0.000775353262083694,0.00075641716944227,-0.000974051681650255,-0.00049442964492974,0.000331690797272418,-0.000114582705843896,-0.000293111369299963,-0.000242296289292604,-3.11921287861043,-3.18580536648998,-1.15275051710668,-1.58873597623197,-0.49301661078589,-1.18947876521496,0,0,-0.124766079815508,-0.228050269872515,-0.687224952339793,NaN,0,0,0,0
1996-08-31,1996,8,0.000397319443529887,2.19630528865233e-05,0.000134673224637578,0.00093908127687236,-0.000532280934043405,0.00078088107493698,-0.000684118818422848,2.19113213770889e-05,-0.00058976386663833,-0.000927047105310395,1.7107490686203,0.78431774610257,1.29591446425046,2.8648553819159,0.32894766503988,0.511510066677001,0.122324174274446,0.117439825594179,0,0,0.357946323168346,NaN,0,0,0,0
1996-09-30,1996,9,-0.00023241413127942,0.000574664330068054,0.000712153659095303,-0.000127471033609941,-0.000664596714562958,0.00112130556832217,-0.000506794773495675,-0.00066418544115346,0.000812924014751982,0.000258940661916413,4.6636761912759,1.12215247439647,0.854706057845878,-3.22136199836551,-0.164338574372991,2.68472500361883,0.12217472503222,0,0.373832211060687,0.114090143579126,-0.330366456296183,2.42698977861906,0,0,0,0
1996-10-31,1996,10,-0.000447582968878322,0.000447425250430634,0.0024132907025692,-0.000159926445661168,0.0012183272006167,0.000857146012345135,-0.000133489618030911,-7.88938420799029e-05,0.00094506577681481,0.0012649901933991,0.597345153769879,-3.58273355461645,-1.42859572474769,-1.13739627840097,1.30720815673531,-1.33335308694651,0.243902559935893,0.234466695925395,0.372439909098254,0.113960126293389,-1.19285708652743,NaN,0,0,0,0
1996-11-30,1996,11,-0.000358608528155881,0.000462073132926042,-0.000766948155682073,0.000256884800844221,0.00215784269176313,-0.00128205447587133,0.000226013925974586,0.000160669970842142,0.00158559346918647,0.00064202569653694,6.43092818963584,-0.445832214171116,1.42859572474769,-1.39438452002798,-0.81500043619247,1.49877909654919,0,0,0.12383902511468,0,0.861395591637315,NaN,0,0,0,0
1996-12-31,1996,12,-0.000535011403408018,0.000116844536922415,-0.00100401862826829,0.00100651767180698,0.000873999425411059,0.000672053389121408,0.000195980773971675,-0.000412238167044588,-0.000795729943777269,0.000575737513453132,1.09026982462304,1.77152551352568,0,1.33416169375744,-0.163800200423836,0.330033302865651,0,0,0.12368585373963,0.113830405006077,-1.05693548354351,2.22367359596269,0,0,0,0
1997-01-31,1997,1,-0.00108299321284414,0.000154060348082725,0.00110598917897354,0.000606810616839066,-0.00114103642693469,-0.000300682630202542,0.000300380009955522,-0.000289294099491738,-0.000538680007825436,-0.00114247881254554,5.32860109712718,-23.4400705838845,-1.2848142477849,-7.56847475117102,1.46463155172389,-1.99673855138682,0.607166406854986,0.467290569939216,0,-0.113830405006077,-0.786005730916628,NaN,0,0,0,0
1997-02-28,1997,2,-0.00138969226762797,0.000169281944194134,0.000164506026157953,0.000675648292004594,0.00103271623712525,-6.93138605421497e-05,0.000589008902359677,0.000651411172461658,0.000159632076078409,0.00136038982608861,7.09455408775046,14.3470734527081,1.4265577158822,9.83182330324137,0.161420535454138,0.502934840500213,0.12099215027126,0.349040493976815,0.123533060799286,0,0.168950669059953,NaN,0,0,0,0
1997-03-31,1997,3,-0.000850691943431286,0.000443907829817477,-8.83095228789471e-05,-0.000536374344843583,0.000386232327792322,0.000166533459931706,0.000110158625043259,0.000534479895161004,-0.000208339954432394,0.00131193466014959,4.40295731148979,0.861661626087873,1.12677248463431,-8.66901950372947,3.33099788815323,2.31415285616938,-0.12099215027126,0,-0.123533060799286,0,0.533135060661305,-2.41349445609167,0,0,0,0
1997-04-30,1997,4,0.00105218295835453,0.00046789480154283,0.000105471494936936,0.000372150169668134,0.000415386465445928,0.00108691275166126,0.000238170113686608,0.00110238474846763,-0.000649206914624258,-0.000510330448159807,0.884036224185003,1.23165934055871,-0.42105325363444,-3.19766232660967,0.931683758023105,-0.820349145282773,0,-0.116211518017728,0.123533060799286,0.113830405006077,-1.41859676154459,NaN,0,0,0,0
1997-05-31,1997,5,-0.000411140771153952,0.000449011477889557,-0.000225738146428838,0.000212011948701616,-0.000269976792582443,-0.000288388643816534,0.000583918986337837,0.000479236586643499,0.000513267582054645,-0.000756139184106228,3.56109890765115,-0.282885620047768,-1.27390257774289,4.98001377434791,-1.71477311607786,0.49301661078589,0.362538161431658,0.232288141614045,0.246609249519292,0.340715832161376,-2.43260415039943,NaN,0,0,0,0
